tool,group,dataset,dataset_id,scenario,status,zone_files,updated_zone_file,rr_count,initial_total_ms,incremental_ms,full_update_ms,properties,initial_property_pass,incremental_property_pass,initial_errors,incremental_errors,detail
Aether,files-100-500,wayport.net,files-100-500/wayport.net,A_ADD,ok,,anchoak.wayport.net..txt,,40.641,0.094,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=464; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_files_100_500/aether_cases/files-100-500__wayport.net/A_ADD/stderr.log
Aether,files-100-500,wayport.net,files-100-500/wayport.net,A_UPDATE,ok,,attrtl128654.wichdal.wayport.net..txt,,40.788,0.006,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=463; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_files_100_500/aether_cases/files-100-500__wayport.net/A_UPDATE/stderr.log
Aether,files-100-500,wayport.net,files-100-500/wayport.net,NS_UPDATE,ok,,anchoak.wayport.net..txt,,45.016,0.008,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=463; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_files_100_500/aether_cases/files-100-500__wayport.net/NS_UPDATE/stderr.log
Aether,files-100-500,wayport.net,files-100-500/wayport.net,CNAME_UPDATE,ok,,corp.aus.wayport.net..txt,,41.626999999999995,0.048,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=463; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_files_100_500/aether_cases/files-100-500__wayport.net/CNAME_UPDATE/stderr.log
Aether,files-100-500,wblogin.com,files-100-500/wblogin.com,A_ADD,ok,,42ndstreet.wblogin.com..txt,,26.029999999999998,0.291,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=399; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_files_100_500/aether_cases/files-100-500__wblogin.com/A_ADD/stderr.log
Aether,files-100-500,wblogin.com,files-100-500/wblogin.com,A_UPDATE,ok,,42ndstreet.wblogin.com..txt,,24.429,0.188,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=398; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_files_100_500/aether_cases/files-100-500__wblogin.com/A_UPDATE/stderr.log
Aether,files-100-500,wblogin.com,files-100-500/wblogin.com,NS_UPDATE,ok,,wblogin.com..txt,,24.029,0.191,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=398; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_files_100_500/aether_cases/files-100-500__wblogin.com/NS_UPDATE/stderr.log
Aether,files-100-500,wblogin.com,files-100-500/wblogin.com,CNAME_UPDATE,skipped,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,no CNAME record
Aether,files-100-500,wcpss.net,files-100-500/wcpss.net,A_ADD,ok,,aldertrootes.wcpss.net..txt,,23.558,0.094,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=246; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_files_100_500/aether_cases/files-100-500__wcpss.net/A_ADD/stderr.log
Aether,files-100-500,wcpss.net,files-100-500/wcpss.net,A_UPDATE,ok,,aldertrootes.wcpss.net..txt,,21.808000000000003,0.006,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,true,true,,,num_lec=245; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_files_100_500/aether_cases/files-100-500__wcpss.net/A_UPDATE/stderr.log
