tool,group,dataset,dataset_id,scenario,status,zone_files,updated_zone_file,rr_count,initial_total_ms,incremental_ms,full_update_ms,properties,initial_property_pass,incremental_property_pass,initial_errors,incremental_errors,detail
VeriDNS,files-100-500,webd.pl,files-100-500/webd.pl,A_ADD,ok,287,1lokrasnystaw.webd.pl..txt,2164,218.58104300000002,0.611634,0.610344,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,rewrite_blackholing,rewrite_blackholing,
VeriDNS,files-100-500,webd.pl,files-100-500/webd.pl,A_UPDATE,ok,287,1lokrasnystaw.webd.pl..txt,2164,218.58104300000002,0.55737,0.543181,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,rewrite_blackholing,rewrite_blackholing,
VeriDNS,files-100-500,webd.pl,files-100-500/webd.pl,NS_UPDATE,ok,287,1lokrasnystaw.webd.pl..txt,2164,218.58104300000002,0.584454,0.521123,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,rewrite_blackholing,lame_delegation|rewrite_blackholing,
VeriDNS,files-100-500,webd.pl,files-100-500/webd.pl,CNAME_UPDATE,ok,287,1lokrasnystaw.webd.pl..txt,2164,218.58104300000002,0.591366,0.576983,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,rewrite_blackholing,rewrite_blackholing,
VeriDNS,files-100-500,webng.com,files-100-500/webng.com,A_ADD,ok,270,a7lajram.webng.com..txt,513,102.98182600000008,0.38378,0.26408,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,,,
VeriDNS,files-100-500,webng.com,files-100-500/webng.com,A_UPDATE,ok,270,a7lajram.webng.com..txt,513,102.98182600000008,0.184761,0.165961,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,,,
VeriDNS,files-100-500,webng.com,files-100-500/webng.com,NS_UPDATE,ok,270,webng.com..txt,513,102.98182600000008,0.487253,0.521177,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,,lame_delegation,
VeriDNS,files-100-500,webng.com,files-100-500/webng.com,CNAME_UPDATE,skipped,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,no CNAME record
VeriDNS,files-100-500,webself.net,files-100-500/webself.net,A_ADD,ok,332,aspnetdevelopment.webself.net..txt,667,175.2281699999999,0.215408,0.231834,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,,,
VeriDNS,files-100-500,webself.net,files-100-500/webself.net,A_UPDATE,ok,332,aspnetdevelopment.webself.net..txt,667,175.2281699999999,0.18963,0.158595,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,False,False,,,
