add type,check_flag,check info,check time(ns),check time and rr(ns)
QueryType.CNAME,True,,14367,19470
QueryType.CNAME,True,,19169,24354
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15811,20929
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15510,20776
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17746,22828
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14582,20016
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16637,21938
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18036,23006
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14786,20155
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17026,22092
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14673,19914
QueryType.CNAME,True,,13238,18147
QueryType.CNAME,True,,15899,21203
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14470,19494
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19357,24269
QueryType.CNAME,True,,13936,19136
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15490,20622
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16754,22491
QueryType.CNAME,True,,21317,26319
QueryType.CNAME,True,,17071,22262
QueryType.CNAME,True,,12868,17724
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17694,22835
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19449,24504
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14767,19811
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17740,22970
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14601,19918
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15529,20498
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17192,22381
QueryType.CNAME,True,,13319,18525
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19265,24187
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14595,21907
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14821,19962
QueryType.CNAME,True,,16335,21399
QueryType.CNAME,True,,16061,21610
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16338,21583
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20313,26012
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14878,20287
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16926,21963
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16382,21426
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15151,20331
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17592,22779
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14471,19772
QueryType.CNAME,True,,22309,27584
QueryType.CNAME,True,,15756,22155
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16398,21749
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18350,23485
QueryType.CNAME,True,,13495,18595
QueryType.CNAME,True,,15308,20480
QueryType.CNAME,True,,13284,18556
QueryType.CNAME,True,,14760,19533
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),20768,26045
QueryType.CNAME,True,,13219,17939
QueryType.CNAME,True,,16959,22064
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14861,19752
QueryType.CNAME,True,,14611,19541
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16914,21769
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16426,21523
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15708,21124
QueryType.CNAME,True,,15407,20269
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14284,19163
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16314,21100
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),27623,33164
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15727,21064
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),19452,24375
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15135,20370
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16775,21772
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14931,20044
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14220,19077
QueryType.CNAME,True,,15782,20979
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14632,19736
QueryType.CNAME,True,,15661,20863
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17852,23699
QueryType.CNAME,True,,13977,19275
QueryType.CNAME,True,,14793,19950
QueryType.CNAME,True,,14121,18884
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16869,21923
QueryType.CNAME,True,,14153,18971
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17750,22658
QueryType.CNAME,True,,30783,35835
QueryType.CNAME,True,,12973,18084
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14869,19835
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16445,23958
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15307,20471
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),44862,50178
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17387,22816
QueryType.CNAME,True,,16609,22002
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),18428,23453
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14087,18935
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16828,21992
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16044,21187
QueryType.CNAME,True,,37078,41969
QueryType.CNAME,True,,15145,20380
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16280,21499
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),22369,27740
QueryType.CNAME,True,,12979,18023
QueryType.CNAME,True,,12776,17954
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16826,21799
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15438,21387
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18818,24162
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15330,20492
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14334,19780
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16492,21406
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14715,19512
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14701,19642
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16418,21546
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16104,21075
QueryType.CNAME,True,,17827,22984
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15394,20637
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14224,19422
QueryType.CNAME,True,,15717,21113
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14450,19440
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16314,21572
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17242,22237
QueryType.CNAME,True,,13279,18639
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17871,22710
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15062,20248
QueryType.CNAME,True,,16189,21237
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15011,20500
QueryType.CNAME,True,,13294,18333
QueryType.CNAME,True,,16936,21960
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16820,21876
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17021,22461
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14281,19880
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14371,21772
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16452,22443
QueryType.CNAME,True,,13493,18465
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17303,22392
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17262,22272
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15061,20544
QueryType.CNAME,True,,15235,20434
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15105,20249
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15734,20886
QueryType.CNAME,True,,15830,20768
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17653,22917
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20115,26014
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15250,20602
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),13840,18986
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15918,21047
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),26154,31216
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16555,21713
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16992,22012
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14780,19846
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15625,20750
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),13388,18394
QueryType.CNAME,True,,15757,20590
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14863,19876
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),15039,19891
QueryType.CNAME,True,,22209,27320
QueryType.CNAME,True,,14805,20102
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14443,19525
QueryType.CNAME,True,,14884,20878
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14640,19674
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16950,22188
QueryType.CNAME,True,,13142,18007
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16426,21529
QueryType.CNAME,True,,15395,20806
QueryType.CNAME,True,,13409,18657
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17251,22376
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14546,19407
QueryType.CNAME,True,,13464,18719
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17102,22205
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16062,21259
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16445,21615
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14659,19917
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14033,19241
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17972,24889
QueryType.CNAME,True,,15477,20617
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16639,21755
QueryType.CNAME,True,,13111,18549
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17017,22163
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),17614,22905
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14007,19160
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14555,19527
QueryType.CNAME,True,,16363,21703
QueryType.CNAME,True,,12694,18009
QueryType.CNAME,True,,15706,20836
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17031,22220
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14289,20290
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16844,22099
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15158,20218
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16932,22031
QueryType.CNAME,True,,14661,19770
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),17117,22056
QueryType.CNAME,True,,22854,28301
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14587,20668
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16692,22201
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16385,21570
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15254,20547
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16830,22047
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16799,22129
QueryType.CNAME,True,,15039,20558
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14204,19542
QueryType.CNAME,True,,13821,18730
QueryType.CNAME,True,,15210,20109
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14620,19358
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),13902,18844
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),20786,25851
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14261,19326
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),28982,33786
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),14766,19780
QueryType.CNAME,True,,12666,17667
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16600,21760
QueryType.CNAME,True,,14107,19287
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),19363,24093
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14306,20467
QueryType.CNAME,True,,14597,19571
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16180,21135
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15277,20501
QueryType.CNAME,True,,15502,21006
QueryType.CNAME,True,,14369,19595
QueryType.CNAME,True,,12774,17672
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18228,23626
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14951,23240
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16902,22034
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),14104,19347
QueryType.CNAME,True,,23744,28934
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16932,22069
QueryType.CNAME,False,current zone file no such domain for asdasdadsasda.xmu.com. (NXDOMAIN),16557,21502
QueryType.CNAME,True,,13260,18799
QueryType.CNAME,True,,14783,19916
QueryType.CNAME,True,,13372,18344
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),16461,21117
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),15164,19905
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),13761,18901
QueryType.CNAME,False,current zone file no such domain for asdwsedefgh.xmu.com. (NXDOMAIN),18276,23275
