group,dataset,dataset_id,scenario,status,zone_files,updated_zone_file,rr_count,aether_initial_ms,aether_incremental_ms,veridns_initial_ms,veridns_incremental_ms,veridns_full_update_ms,properties,aether_initial_pass,aether_incremental_pass,aether_errors,veridns_initial_pass,veridns_incremental_pass,veridns_errors,veridns_matches_aether,oracle,detail
files-100-500,warriorhall.com,files-100-500/warriorhall.com,NS_UPDATE,ok,211,alimonyillinois.warriorhall.com..txt,1053,51.369,0.455,128.91741500000003,0.20958,0.198749,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,lame_delegation,False,Aether,aether=num_lec=1054; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__warriorhall.com/NS_UPDATE/stderr.log; veridns=
files-100-500,warriorhall.com,files-100-500/warriorhall.com,CNAME_UPDATE,skipped,,,,,,,,,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,,,,,,,,,aether=no CNAME record; veridns=no CNAME record
files-100-500,warszawa.pl,files-100-500/warszawa.pl,A_ADD,ok,275,12lo.warszawa.pl..txt,5812,457.191,0.962,263.7642449999999,0.570119,0.691885,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,rewrite_blackholing,False,Aether,aether=num_lec=3560; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__warszawa.pl/A_ADD/stderr.log; veridns=
files-100-500,warszawa.pl,files-100-500/warszawa.pl,A_UPDATE,ok,275,12lo.warszawa.pl..txt,5812,469.689,0.702,263.7642449999999,0.554672,0.654513,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,rewrite_blackholing,False,Aether,aether=num_lec=3559; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__warszawa.pl/A_UPDATE/stderr.log; veridns=
files-100-500,warszawa.pl,files-100-500/warszawa.pl,NS_UPDATE,ok,275,12lo.warszawa.pl..txt,5812,452.533,0.667,263.7642449999999,0.719885,0.52745,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,lame_delegation|rewrite_blackholing,False,Aether,aether=num_lec=3559; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__warszawa.pl/NS_UPDATE/stderr.log; veridns=
files-100-500,warszawa.pl,files-100-500/warszawa.pl,CNAME_UPDATE,ok,275,12lo.warszawa.pl..txt,5812,532.641,0.757,263.7642449999999,0.661514,0.543031,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,rewrite_blackholing,False,Aether,aether=num_lec=3559; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__warszawa.pl/CNAME_UPDATE/stderr.log; veridns=
files-100-500,washington.edu,files-100-500/washington.edu,A_ADD,ok,391,aa.washington.edu..txt,5484,632.375,1.083,449.54130599999996,1.162006,1.271959,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,rewrite_blackholing,False,Aether,aether=num_lec=4103; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__washington.edu/A_ADD/stderr.log; veridns=
files-100-500,washington.edu,files-100-500/washington.edu,A_UPDATE,ok,391,aa.washington.edu..txt,5484,628.077,0.824,449.54130599999996,1.220121,1.215241,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,rewrite_blackholing,False,Aether,aether=num_lec=4102; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__washington.edu/A_UPDATE/stderr.log; veridns=
files-100-500,washington.edu,files-100-500/washington.edu,NS_UPDATE,ok,391,aa.washington.edu..txt,5484,646.611,1.0719999999999998,449.54130599999996,1.316696,1.407129,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,lame_delegation|rewrite_blackholing,False,Aether,aether=num_lec=4102; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__washington.edu/NS_UPDATE/stderr.log; veridns=
files-100-500,washington.edu,files-100-500/washington.edu,CNAME_UPDATE,ok,391,aa.washington.edu..txt,5484,563.316,1.63,449.54130599999996,1.311975,1.81941,hops|rewrites|lame_delegation|rewrite_blackholing|rewrite_loop|delegation_consistency,false,true,,False,False,rewrite_blackholing,False,Aether,aether=num_lec=4102; stderr=/home/rulan_yang/DNS-verification/experiments/results/incremental_property_no_wildcard_dname_files_100_500/aether_cases/files-100-500__washington.edu/CNAME_UPDATE/stderr.log; veridns=
